0.2,0.2,0.046181411,1.0787052806361,0.5664494224625762
0.5,0.2,0.046181411,1.0787052806361,0.5538778560242611
1,0.2,0.046181411,1.0787052806361,0.532925245293747
2,0.2,0.046181411,1.0787052806361,0.49102002383271365
5,0.2,0.046181411,1.0787052806361,0.3424796434379072
10,0.2,0.046181411,1.0787052806361,0.3871091320685576
20,0.2,0.046181411,1.0787052806361,0.2565471105197431
0.2,0.5,0.046181411,1.0787052806361,0.7450173708888048
0.5,0.5,0.046181411,1.0787052806361,0.732445804450496
1,0.5,0.046181411,1.0787052806361,0.7114931937199809
2,0.5,0.046181411,1.0787052806361,0.6682003635859514
5,0.5,0.046181411,1.0787052806361,0.5030113168359469
10,0.5,0.046181411,1.0787052806361,0.5625550633710457
20,0.5,0.046181411,1.0787052806361,0.4627920059488619
0.2,1,0.046181411,1.0787052806361,1.0407165919398174
0.5,1,0.046181411,1.0787052806361,1.0244089396058476
1,1,0.046181411,1.0787052806361,0.9974029871597945
2,1,0.046181411,1.0787052806361,0.9433910822676908
5,1,0.046181411,1.0787052806361,0.8809775252465701
10,1,0.046181411,1.0787052806361,1.0781011376311325
20,1,0.046181411,1.0787052806361,1.0772800952743373
0.2,2,0.046181411,1.0787052806361,2.2166866594369083
0.5,2,0.046181411,1.0787052806361,2.2169189553977144
1,2,0.046181411,1.0787052806361,2.217306115332386
2,2,0.046181411,1.0787052806361,2.218762802979313
5,2,0.046181411,1.0787052806361,2.2051106922240136
10,2,0.046181411,1.0787052806361,2.423551816147789
20,2,0.046181411,1.0787052806361,2.548399670327281
0.2,5,0.046181411,1.0787052806361,4.9075603003632
0.5,5,0.046181411,1.0787052806361,4.940068809648852
1,5,0.046181411,1.0787052806361,4.994249658458274
2,5,0.046181411,1.0787052806361,5.103437438685478
5,5,0.046181411,1.0787052806361,5.272933803762887
10,5,0.046181411,1.0787052806361,5.408299094978081
20,5,0.046181411,1.0787052806361,5.341055609868987
0.2,10,0.046181411,1.0787052806361,9.377406161159723
0.5,10,0.046181411,1.0787052806361,9.400436103997174
1,10,0.046181411,1.0787052806361,9.427021314781006
2,10,0.046181411,1.0787052806361,9.495611307642418
5,10,0.046181411,1.0787052806361,9.785983624173713
10,10,0.046181411,1.0787052806361,9.970271789399055
20,10,0.046181411,1.0787052806361,10.12700529947186
0.2,20,0.046181411,1.0787052806361,18.582827189867785
0.5,20,0.046181411,1.0787052806361,18.619784194066966
1,20,0.046181411,1.0787052806361,18.68185956485632
2,20,0.046181411,1.0787052806361,18.81176456034123
5,20,0.046181411,1.0787052806361,19.103807706738017
10,20,0.046181411,1.0787052806361,19.451672662590727
20,20,0.046181411,1.0787052806361,20.020730724945828
