0.2,0.2,0.046181412007769956,3.2666666666666666,0.20542931974171638
0.5,0.2,0.046181412007769956,3.2666666666666666,0.2102927342821249
1,0.2,0.046181412007769956,3.2666666666666666,0.21663899318583862
2,0.2,0.046181412007769956,3.2666666666666666,0.22639553875178708
5,0.2,0.046181412007769956,3.2666666666666666,0.23101002288610378
10,0.2,0.046181412007769956,3.2666666666666666,0.24895115697286824
20,0.2,0.046181412007769956,3.2666666666666666,0.25559268255491746
0.2,0.5,0.046181412007769956,3.2666666666666666,0.5185166214311021
0.5,0.5,0.046181412007769956,3.2666666666666666,0.5305379355234078
1,0.5,0.046181412007769956,3.2666666666666666,0.5464771044991841
2,0.5,0.046181412007769956,3.2666666666666666,0.5702854153176409
5,0.5,0.046181412007769956,3.2666666666666666,0.5849057363845119
10,0.5,0.046181412007769956,3.2666666666666666,0.5940228638443148
20,0.5,0.046181412007769956,3.2666666666666666,0.6011890147368939
0.2,1,0.046181412007769956,3.2666666666666666,0.9803254257490301
0.5,1,0.046181412007769956,3.2666666666666666,1.0076097959559462
1,1,0.046181412007769956,3.2666666666666666,1.031944448667838
2,1,0.046181412007769956,3.2666666666666666,1.0780497138848322
5,1,0.046181412007769956,3.2666666666666666,1.0945484194557387
10,1,0.046181412007769956,3.2666666666666666,1.1498962838277587
20,1,0.046181412007769956,3.2666666666666666,1.1933729904894645
0.2,2,0.046181412007769956,3.2666666666666666,1.8678961849597262
0.5,2,0.046181412007769956,3.2666666666666666,1.90520660950516
1,2,0.046181412007769956,3.2666666666666666,1.954134416706219
2,2,0.046181412007769956,3.2666666666666666,2.017656043610254
5,2,0.046181412007769956,3.2666666666666666,2.1079625923767398
10,2,0.046181412007769956,3.2666666666666666,2.210034078303098
20,2,0.046181412007769956,3.2666666666666666,2.2977294580036345
0.2,5,0.046181412007769956,3.2666666666666666,4.683604988367408
0.5,5,0.046181412007769956,3.2666666666666666,4.709086110476446
1,5,0.046181412007769956,3.2666666666666666,4.743179742542216
2,5,0.046181412007769956,3.2666666666666666,4.813058071850486
5,5,0.046181412007769956,3.2666666666666666,4.998843820561698
10,5,0.046181412007769956,3.2666666666666666,5.200765293848425
20,5,0.046181412007769956,3.2666666666666666,5.414649240945249
0.2,10,0.046181412007769956,3.2666666666666666,9.30130405128698
0.5,10,0.046181412007769956,3.2666666666666666,9.3315159217276
1,10,0.046181412007769956,3.2666666666666666,9.383541336471882
2,10,0.046181412007769956,3.2666666666666666,9.485127351575603
5,10,0.046181412007769956,3.2666666666666666,9.71914035266834
10,10,0.046181412007769956,3.2666666666666666,10.007950595837295
20,10,0.046181412007769956,3.2666666666666666,10.38804302686409
0.2,20,0.046181412007769956,3.2666666666666666,18.531291496180724
0.5,20,0.046181412007769956,3.2666666666666666,18.58638097417318
1,20,0.046181412007769956,3.2666666666666666,18.665565252238586
2,20,0.046181412007769956,3.2666666666666666,18.805689992694372
5,20,0.046181412007769956,3.2666666666666666,19.094734756041262
10,20,0.046181412007769956,3.2666666666666666,19.429947302889754
20,20,0.046181412007769956,3.2666666666666666,20.016624911646453
