0.2,0.2,0.41563270806992964,1.079524632934497,0.2739101723114445
0.5,0.2,0.41563270806992964,1.079524632934497,0.3152808510978317
1,0.2,0.41563270806992964,1.079524632934497,0.36920259634327535
2,0.2,0.41563270806992964,1.079524632934497,0.4374509991765123
5,0.2,0.41563270806992964,1.079524632934497,0.5126389192198862
10,0.2,0.41563270806992964,1.079524632934497,0.5660857992369224
20,0.2,0.41563270806992964,1.079524632934497,0.5567883898634838
0.2,0.5,0.41563270806992964,1.079524632934497,0.45196189952438137
0.5,0.5,0.41563270806992964,1.079524632934497,0.5455205425218366
1,0.5,0.41563270806992964,1.079524632934497,0.680549765265391
2,0.5,0.41563270806992964,1.079524632934497,0.8851827708166432
5,0.5,0.41563270806992964,1.079524632934497,1.1828889324215999
10,0.5,0.41563270806992964,1.079524632934497,1.3539623385409638
20,0.5,0.41563270806992964,1.079524632934497,1.4293457628213675
0.2,1,0.41563270806992964,1.079524632934497,0.666762865749382
0.5,1,0.41563270806992964,1.079524632934497,0.7945590171606869
1,1,0.41563270806992964,1.079524632934497,1.0073647003889417
2,1,0.41563270806992964,1.079524632934497,1.3624146994715494
5,1,0.41563270806992964,1.079524632934497,1.9569781967520978
10,1,0.41563270806992964,1.079524632934497,2.3633868904674364
20,1,0.41563270806992964,1.079524632934497,2.691809955860271
0.2,2,0.41563270806992964,1.079524632934497,1.1286675173218264
0.5,2,0.41563270806992964,1.079524632934497,1.2810950493926572
1,2,0.41563270806992964,1.079524632934497,1.530261534426465
2,2,0.41563270806992964,1.079524632934497,1.9910776505954857
5,2,0.41563270806992964,1.079524632934497,2.9674302334551577
10,2,0.41563270806992964,1.079524632934497,3.9102124410003887
20,2,0.41563270806992964,1.079524632934497,4.739271192572714
0.2,5,0.41563270806992964,1.079524632934497,2.5295551470289306
0.5,5,0.41563270806992964,1.079524632934497,2.7201390702891826
1,5,0.41563270806992964,1.079524632934497,3.038255016545426
2,5,0.41563270806992964,1.079524632934497,3.6007460387591004
5,5,0.41563270806992964,1.079524632934497,4.9933867970586885
10,5,0.41563270806992964,1.079524632934497,6.763978784452914
20,5,0.41563270806992964,1.079524632934497,8.953391363179652
0.2,10,0.41563270806992964,1.079524632934497,4.909106353247757
0.5,10,0.41563270806992964,1.079524632934497,5.112005923006383
1,10,0.41563270806992964,1.079524632934497,5.430138346948327
2,10,0.41563270806992964,1.079524632934497,6.044584651320987
5,10,0.41563270806992964,1.079524632934497,7.67907602911685
10,10,0.41563270806992964,1.079524632934497,10.005392898870914
20,10,0.41563270806992964,1.079524632934497,13.492739285064024
0.2,20,0.41563270806992964,1.079524632934497,9.73478173631536
0.5,20,0.41563270806992964,1.079524632934497,9.932400896721457
1,20,0.41563270806992964,1.079524632934497,10.252788068969767
2,20,0.41563270806992964,1.079524632934497,10.891417087532622
5,20,0.41563270806992964,1.079524632934497,12.6869088787655
10,20,0.41563270806992964,1.079524632934497,15.408114946178907
20,20,0.41563270806992964,1.079524632934497,19.9893554426557
